id,listing_type,property_type,last_price,num_bedrooms,num_bathrooms,has_pool,has_terrace,surface_total
50f6938086831f3e3dbad75ead1121d7,for-sale,apartment,5625000.0,2.0,2.0,,,74.0
51268ae205b96753e1aab90f004dad0a,for-sale,apartment,7900000.0,2.0,2.0,,1.0,91.0
515e87bd2109b8477e2ce68721c1c18c,for-sale,apartment,8964000.0,1.0,1.0,,1.0,108.0
57831205b7ed83520e731d31e46506cc,for-sale,apartment,13728000.0,2.0,2.0,,,123.6
5910d7fec1b0e8400a467dcde9e71c12,for-sale,apartment,7250000.0,2.0,2.0,,,138.5
59425bf560305ecc8d9bb5babba2d7e4,for-sale,apartment,5795000.0,1.0,1.0,,1.0,65.0
7d77a0843497c7b8c27e3d9308eaee3e,for-sale,apartment,6795000.0,1.0,1.0,,1.0,116.0
a64fb5817dfd638bc73afa325561bbd7,for-rent,apartment,49017.0,3.0,3.0,,,134.84
17997479afdb71fcfd3f8bed2e4bf00a,for-rent,apartment,23800.0,2.0,1.0,,,62.0
e4f8c3a597733fb2013f339d0ef9c5f4,for-sale,apartment,2732000.0,1.0,1.0,,1.0,35.0
93740fab8071b66401ebcff56ea6bac8,for-rent,apartment,40000.0,3.0,2.5,1.0,1.0,170.0
b75c3c46dc6cacfa0990d84e20d0223b,for-rent,apartment,44000.0,1.0,2.5,,,134.0
8e9bf78a3ac6e196a90f93172e32a902,for-rent,apartment,26000.0,1.0,1.0,,,56.0
bc65580c80b8653bee6bd1ecc9d7601c,for-sale,apartment,4838891.0,2.0,2.0,,1.0,75.0
c75d622a98895bd46381070c7de66575,for-sale,apartment,3600000.0,3.0,1.0,,,77.0
47b485488a7f212e62ffd8c94e2813db,for-rent,apartment,29040.0,1.0,1.0,,,40.0
2ef1a8ec234d9acbd702347eb9f3df65,for-sale,apartment,5600000.0,3.0,2.0,,,98.0
4cd9039a6922b5da38fe4ba7f4a05d2f,for-sale,apartment,5600000.0,3.0,2.0,,,98.0
74ec7366911bf80381d73d133c07b66b,for-rent,apartment,27700.0,1.0,1.0,,,43.0
74f6d00cb2b1a32cefe62b64ea1d81ac,for-rent,apartment,47570.0,2.0,2.0,,,78.0
750141c43dd7b0696510618b2c4ca4dd,for-sale,apartment,10900000.0,2.0,2.0,,1.0,185.0
754f7fbeb7daf807db14b31d0183b6d3,for-rent,apartment,45200.0,2.0,1.0,,,68.0
078ca91f51abb1e2ea5da7c684d3c9a8,for-sale,apartment,5500000.0,2.0,2.0,,,90.0
0799084503a2bde566dfd1d291c269a9,for-sale,apartment,7500000.0,2.0,2.0,,,94.0
085d5c78f3964ab91b7728484bfdc905,for-sale,apartment,7932730.0,2.0,2.0,,1.0,108.88
08616cd51626a81a7e77e825a95f21c0,for-sale,apartment,13000000.0,2.0,3.0,,1.0,197.0
08ae2ef38a67faf10ec44a7d559ad91f,for-rent,apartment,50000.0,2.0,2.0,,,115.0
080c20640e3e46bd4bfe90ffcaf59437,for-rent,apartment,28000.0,2.0,1.0,,,100.0
a2790ffba749f476e1cb0b1269ab3c2f,for-sale,apartment,4811388.0,1.0,1.0,,,50.0
a28b5f9dbf151306f2f943cc24659ca6,for-sale,apartment,7200000.0,2.0,2.0,,,138.0
a29979deabc9838b81fa52310e3a73d2,for-rent,apartment,52500.0,2.0,2.0,,,75.0
5ceef2cf4631695a1e0709a46f0aed51,for-sale,apartment,9600000.0,3.0,2.0,,1.0,129.0
5d01cca0596062ae3ac22a30a5fa3bcb,for-sale,apartment,4829620.0,2.0,2.0,,1.0,81.0
5dd7e0b296b8111552b95198267954b7,for-sale,apartment,4599000.0,1.0,1.0,,1.0,50.0
5e85a6e1993bc16e9a1e99005a9312bd,for-sale,apartment,7200004.0,2.0,2.0,,1.0,167.0
5e87e27ddf69d2bdf28b171601f447e7,for-sale,apartment,9100000.0,2.0,2.0,,1.0,121.0
75b40afbe0a3b5698dbdc8cef2a116bf,for-sale,apartment,3600015.0,1.0,1.0,,1.0,48.0
d4ce7dd52029b12e18c7ac27136704f7,for-sale,house,52000000.0,4.0,5.0,,1.0,445.0
e784ceb7bd292b14d6ecae433f629615,for-sale,apartment,3600000.0,2.0,1.0,,,47.0
e6f926ebd6803834ca7d7fab56b83238,for-rent,apartment,58000.0,2.0,2.0,,1.0,130.0
c27e92f1fe8a3f758d4155b722f14287,for-sale,house,9900000.0,3.0,2.0,,1.0,170.0
06e945b8333cac82d6ff96481a5e0f93,for-sale,apartment,9100000.0,2.0,2.0,,1.0,120.0
1dfa39e30c0c087a9ad2ba6321f142ba,for-rent,apartment,51000.0,2.0,2.0,,,75.0
1e6176d62d95dc87dafa7e578e4e959b,for-sale,apartment,4490000.0,2.0,2.0,,1.0,77.0
208229d02a0e939c2a280a7d0f70b80e,for-rent,apartment,32000.0,2.0,2.0,,,100.0
21554491127c75cb083ba10971b9efdd,for-sale,apartment,4100000.0,2.0,2.0,,,60.0
00376120d418a01e8bf07ce21a439ff0,for-sale,apartment,8602000.0,2.0,2.0,,,82.4
13f9bbd1edd2f1a167c6e999259fd733,for-sale,apartment,5800000.0,2.0,3.0,,,100.0
179d36ab560fd6f96b5abe055a41f39c,for-sale,apartment,4100000.0,1.0,1.0,,,52.0
1a204944af94fea506bc836ee49725fb,for-sale,apartment,4213080.0,1.0,1.0,,1.0,47.0
20cb5569067215516a8b95c84715798e,for-sale,apartment,8500000.0,2.0,2.0,,,140.0
80fbcb08a5c6d0d659f8e58a95400054,for-sale,apartment,3995000.0,1.0,1.0,,1.0,74.0
812bc595d2d0c3b0006273b92f91b076,for-sale,apartment,7200000.0,2.0,3.0,,,146.0
3bd7138829913ee7e540815e05d23bd6,for-sale,apartment,6770000.0,3.0,2.0,,1.0,97.0
8786fed973373610dc0a84cd4c4bfa40,for-sale,apartment,6700000.0,2.0,2.0,,,93.0
b7e6389284860a49a0f8b8e6c50bf2f3,for-rent,apartment,38000.0,3.0,2.0,,1.0,112.0
239f0bc3479a8340e0519ca8c6b89d62,for-sale,house,13500000.0,2.0,2.0,,,80.0
d055588f741a5dc8f693edd7e77d5954,for-sale,apartment,4280000.0,3.0,1.0,,,84.0
c5e3beaad5a17c8f052e8cb8b5e49838,for-sale,apartment,13928000.0,2.0,2.0,,1.0,191.0
440c52d0e770958998ff5e5bc21a0222,for-sale,apartment,3165430.0,1.0,1.0,,,39.0
71084e1cfa3edd370c0a0f889b24229a,for-sale,apartment,11672040.0,3.0,2.0,,1.0,179.0
05d24c4be6c2f7e4771b6364c1595c2b,for-sale,apartment,4200000.0,1.0,1.0,,,56.0
05f055b3138a5be4fea756f336bd7737,for-sale,apartment,4051923.0,1.0,1.5,1.0,1.0,39.0
04a8f311f0d7bd19983473502bda6542,for-rent,apartment,32000.0,1.0,1.0,,,74.0
2d03f45619d36cfddda9cf65130c82db,for-rent,apartment,65000.0,2.0,2.0,,1.0,248.0
8c64bfecb410bfc969bd2fa6ae5d69b1,for-sale,apartment,12937000.0,2.0,2.0,,1.0,153.1
8c89b40b253dc4673c1e9300711114d3,for-sale,apartment,10850000.0,3.0,3.5,,1.0,153.0
8b4a9e1cd3765d2d25a8e807b0a2b70d,for-sale,apartment,5254966.0,2.0,1.0,,1.0,67.0
8bed4fe85b75198f7f56311eb2c01f8e,for-rent,apartment,26500.0,2.0,2.0,,1.0,100.0
8efd02d23172098d2c627bd75a860b92,for-sale,apartment,6689000.0,2.0,2.0,,1.0,74.9
b27fdb0d1122211271c856b9f236305c,for-sale,apartment,8300000.0,2.0,2.0,,1.0,100.0
b2830668c558d375144e4d27962f2786,for-sale,apartment,7959572.4,2.0,2.0,,1.0,110.54
b30a353a21c08fb1ac0301ffb0b308fa,for-sale,apartment,4930739.32,1.0,1.0,,1.0,66.0
b32abe0a0120ac0f51f0566040f6f444,for-sale,apartment,4051923.0,1.0,1.5,1.0,1.0,39.0
b33a10a8cae041fb0fb4c2ce1a34e436,for-sale,apartment,3700000.0,2.0,1.0,,,64.0
b3a970d3af947268d0cb7704f2fcd5a4,for-sale,apartment,4321857.0,1.0,1.0,1.0,1.0,54.0
8f5e5c3e69a5c25938e2d3043f169342,for-sale,apartment,12200000.0,2.0,3.0,,1.0,168.3
4b8eec458ec07ed90e81cc1fd5272098,for-sale,apartment,4450000.0,2.0,2.0,,,82.0
babe98f7a9d0810b9b34f2ff6b78cb79,for-rent,apartment,27700.0,,,,,42.0
ba2e58612f4b808d26e32b4539324dc2,for-sale,apartment,7050007.0,2.0,2.0,,1.0,90.0
945170b1d9109101477da54cc7cad290,for-sale,apartment,7000000.0,2.0,2.0,,1.0,75.0
988cc66b6bc602189dfa2edefe548db3,for-sale,apartment,11200000.0,2.0,2.0,,1.0,177.0
349aa120fae3eefa79f7897c1f2286fd,for-sale,house,17500000.0,8.0,,,1.0,400.0
516a6be27c527bcfdd7ae935e8f858e1,for-rent,apartment,31700.0,1.0,1.0,,,51.0
518090ee068fd9c94e13e616d583480f,for-sale,apartment,11400000.0,3.0,2.0,,1.0,145.0
51a2ca9f4a59520cc3ba634fffbca27b,for-sale,apartment,7100000.0,3.0,2.0,,,140.0
51e78d70d4d5efd84f5e35f814f369ea,for-sale,apartment,12900000.0,3.0,3.0,,1.0,155.0
5266541bba63465850f2a0e7c2471db0,for-sale,apartment,7200000.0,2.0,2.0,,,146.0
a6ddafba505311f22be41ae44f7b328c,for-sale,apartment,5600000.0,2.0,2.0,,1.0,87.0
4b0bd0c490271d3eaf09a7cf54294b99,for-sale,apartment,8500000.0,2.0,2.0,,1.0,109.0
605a1e07c3eccb709b5bc16576a62029,for-sale,apartment,4300000.0,2.0,2.0,,,60.0
60b541bfb525ca0a99821ff8a0f33f83,for-sale,apartment,7230000.0,2.0,2.0,,1.0,77.0
61fbde308953f0deabf9a34aaedbe865,for-rent,apartment,75000.0,2.0,3.0,,1.0,250.0
a9ffbeb7b1f780bdc0061b5ddc487a41,for-sale,apartment,9200000.0,2.0,1.0,,,132.0
aa1ab5d832a1dbc9882a5d99f06aa89f,for-rent,apartment,49000.0,3.0,2.0,,1.0,135.0
aa248ff417c53ab3efddb47898988c2a,for-sale,apartment,4950000.0,3.0,2.0,,,100.0
ab5e6812ee984a9299ca0e69b34abc0b,for-sale,apartment,6071660.0,2.0,2.0,,1.0,93.0
abbbc65e5fa8d6c1f9a704dc2eb47604,for-rent,apartment,18500.0,2.0,1.0,,,65.0
d7d4e9e29ad647adf29f5448778e4a19,for-rent,house,300000.0,4.0,5.0,,1.0,445.0
da64e219a65583b49c68145012d2e3f9,for-sale,house,30000000.0,,,,,596.0
6e5c65f7e7c88fbcb095648302966086,for-sale,house,8300000.0,4.0,2.0,,1.0,161.0
0ec36454fcf6d17f0f344f3015a98abd,for-rent,apartment,30000.0,3.0,1.0,,,100.0
d10ed7177d3b58908e0ba8ba6af502ef,for-sale,apartment,3332000.0,1.0,1.0,1.0,1.0,34.0
efbaac559b97c3852df071e5012cb6e1,for-rent,apartment,35000.0,2.0,2.0,,,130.0
23ebd7686231470244367d7b9e1fbdac,for-sale,apartment,11200000.0,3.0,3.0,,1.0,150.0
8be63fb0a34515c212eea60751f98f0b,for-sale,apartment,6000000.0,2.0,2.0,,,124.0
38db05c24c43a8dbe0af184aebe9b5bc,for-sale,apartment,9000000.0,2.0,2.0,,1.0,104.0
3910d6117770eeea4f5549e04b9938c8,for-sale,apartment,3881000.0,1.0,1.0,,,47.0
3a34d40739e7e60ed77a5d58e17d9d52,for-sale,apartment,2864103.0,1.0,1.0,,1.0,35.0
568ebf94eeac23b6fe6cd9294d7e2ef2,for-sale,apartment,5363600.0,2.0,2.0,,1.0,76.0
531de3080d915c4215ca509fc5ee9215,for-sale,apartment,4950000.0,3.0,2.0,,,110.0
87c24dc1c4a4ee8de16fe56802c78d3a,for-sale,apartment,6500000.0,2.0,2.0,,,93.0
87e00febf3b903f53a8d1387ed34c5b6,for-sale,apartment,7500000.0,2.0,2.0,,,94.0
81f3c9a8588ab450d7fc703e37156aa0,for-sale,house,38000000.0,8.0,7.0,,,481.0
d25df74059f2c953ae3361deb72a98d6,for-sale,apartment,6950000.0,2.0,2.0,,,95.0
e46ec8125b59de61278dd914fe951c3c,for-sale,apartment,4200000.0,1.0,1.0,,,56.0
01fdf09ae8185e66d7ebdba1f4519a14,for-sale,apartment,4643800.0,2.0,2.0,,1.0,75.0
e327f6cb593bffe32f9e12a6548f16b0,for-sale,apartment,5390000.0,1.0,,,,60.0
e3599da83396f25fdae296decc16fd7f,for-sale,apartment,4700000.0,2.0,2.0,,1.0,102.0
e3c9d0213f7e960cb80def00369869ee,for-sale,apartment,14857500.0,3.0,1.0,,1.0,193.0
35ef7891c32f4c2081e310802bf0a19d,for-rent,apartment,63400.0,2.0,2.0,,,88.0
f2bd0963048214e0e482ffa853a95633,for-rent,apartment,35000.0,2.0,2.0,,,110.0
f1e83f9810165cc447df4cf8c46ad0b6,for-rent,apartment,32000.0,1.0,1.0,1.0,,74.0
c439b6233584a4cdb77b317b36d0c471,for-sale,house,10050000.0,3.0,2.0,,1.0,170.0
9d6cf70ced7085e0766a0a09710ec21d,for-sale,apartment,14857500.0,3.0,3.0,,1.0,193.0
9cc3af21719bcbc53028c8147d02efba,for-rent,apartment,55000.0,3.0,3.0,,1.0,180.0
b2f1347e18ab77ba53fe8da567fb3a10,for-sale,house,45000000.0,8.0,5.0,,1.0,773.0
f41e57778847f354bf5d49a913d4b2ef,for-sale,house,37400000.0,8.0,8.0,,1.0,600.0
1f6ce64aac98eee997e78bc42ac9f975,for-sale,apartment,3850000.0,1.0,1.0,1.0,1.0,47.0
21935f90e7012df2849ae708a51c7e03,for-sale,apartment,14382000.0,3.0,3.0,,,236.0
220154f6f4bf38759d3f5b9cf89da55c,for-sale,apartment,8700000.0,2.0,2.0,,,100.0
3409ab3caa88783da46e6bcafe0584e4,for-rent,apartment,68500.0,,,,1.0,95.0
9cec29590d04cc1dbd8043e3676837da,for-sale,apartment,7950000.0,2.0,2.0,,,135.0
726bf6e684c726730217d7bd68bf2075,for-sale,apartment,5042594.0,1.0,1.0,,1.0,61.0
718a365977186eb6cabe758e626d4f3c,for-sale,apartment,4400000.0,2.0,2.0,,,90.0
71db2427c6605f2789b1a52c199972a8,for-sale,apartment,5500000.0,3.0,2.0,,1.0,123.0
73944856a218c2f85cb8dfd4ec57e412,for-sale,apartment,11500000.0,2.0,3.0,,1.0,150.0
73e12faf082bb8239087b61c5f60c948,for-sale,apartment,6245000.0,3.0,2.0,,,135.0
72c75dcdb8a10303d3e46a3af1c0c7ee,for-sale,apartment,13920000.0,2.0,2.0,,1.0,160.0
74bd771c4fe91160d71dca4ac7cfd537,for-sale,apartment,9410885.0,2.0,2.0,,1.0,108.0
75244819c52a374de0018df67709a475,for-rent,apartment,45000.0,2.0,1.0,,,65.0
7547ebe01ecb8ff6e23b21b34bb1f694,for-rent,apartment,60000.0,2.0,2.0,,,110.0
76d1270136531c51a8f370210ca4a979,for-sale,apartment,3275000.0,1.0,1.0,,1.0,45.0
77774f5d12003131d49298283879017e,for-sale,apartment,2878688.9,,1.0,,,37.13
ac99cd324e7f947cd430084bdbd18bc4,for-sale,apartment,14800000.0,2.0,2.0,,1.0,140.0
6e9c61133ca958c046ffc068b22e55d2,for-rent,apartment,49000.0,3.0,3.0,,1.0,135.0
2fdaa58fbc727b02062174cb4e9eb7a5,for-sale,apartment,3350000.0,1.0,1.0,,1.0,39.0
9d06d3864da1e91e51de789f2affbadd,for-rent,apartment,45199.0,2.0,1.0,,,68.0
e2376b8cf598b68e7a87f6af004d652a,for-sale,apartment,3530880.0,1.0,1.0,,,49.0
e3073d47d273cbad47fb959164a0a21c,for-sale,apartment,3100000.0,1.0,1.0,,,51.0
dc2dec935b49a9bd8c124423fa2612c0,for-sale,apartment,3862155.0,1.0,1.0,,1.0,45.0
dc650d9c4adc6fca637cc263efefd58a,for-rent,apartment,26500.0,2.0,2.0,,1.0,100.0
64309114317789417d52e6e0133a0964,for-rent,apartment,38011.0,3.0,,,,112.0
6436f13f14d69f4b15f11d4441bffabd,for-sale,apartment,3059000.0,1.0,1.0,,1.0,40.0
68259b35271ba45b740d90b83f0ae691,for-sale,apartment,4380000.0,1.0,1.0,,1.0,67.0
666d9cec450f8e455a32c82b98336d82,for-rent,apartment,30000.0,3.0,2.0,,,110.0
685ebd555515ef1fab02890381e55e66,for-sale,apartment,3890000.0,2.0,1.0,,,57.0
686e33bd635fde615a2a123890d4b18a,for-sale,apartment,13000000.0,2.0,2.0,,1.0,197.0
6771c6615a763006c73641eaafe71d99,for-rent,apartment,36703.0,1.0,1.0,,,51.0
679c22088548b3a15bdf3827534f91b7,for-sale,apartment,11700000.0,2.0,2.0,,1.0,175.0
6ccec34d640399b7fbe9ca5e993839c4,for-sale,apartment,12900000.0,2.0,2.0,,1.0,197.0
9634ff46bd78cb89e67326c406ed9574,for-sale,apartment,9750000.0,3.0,2.0,,,130.0
54a50ec0ceb495aef33498e475096046,for-sale,apartment,5372500.0,2.0,,1.0,1.0,80.0
565a9e401f3aa12579618254993e79d6,for-sale,apartment,3100000.0,1.0,1.0,1.0,1.0,36.0
5742fef822579a8fbd4a8bbf7c1d042c,for-sale,apartment,5200000.0,3.0,2.0,,,110.0
5755ec6cdbdb6470c7cd9975d98e8b9c,for-sale,apartment,8200000.0,2.0,2.0,,1.0,100.0
60d6845ecec3869646be77353ae1991f,for-sale,apartment,4624000.0,2.0,2.0,,,70.0
b8a5eccd95389283e9f8805077b3c19b,for-rent,apartment,25000.0,1.0,1.0,,,70.0
b7a08f6954934131b0ee07ae68d56d93,for-sale,apartment,9736000.0,2.0,3.0,,1.0,107.0
b7e1c42c7952e8ceea11da592424bf9e,for-sale,apartment,5895000.0,2.0,,1.0,1.0,91.0
5519d3d736c9a93c045d5d800dae3d50,for-sale,apartment,8500000.0,2.0,2.0,,1.0,96.0
7d305a6c7237b9d491347144fac783e4,for-sale,apartment,3690000.0,1.0,1.0,,1.0,32.0
af39317cf5aa91a1dbaf3eb0e1922f2f,for-rent,apartment,27700.0,,1.0,,,42.0
add127445cda4428803ef99c085caeae,for-rent,apartment,38000.0,2.0,2.0,,1.0,115.0
aeb703ea182b14794fe529dfd89084ef,for-sale,apartment,6470000.0,1.0,1.0,,1.0,62.0
aeaabf2a95a4fbee9cee73cbf239fdf2,for-sale,apartment,9801000.0,3.0,3.0,,1.0,157.0
37d0a940e9c6c896c9e3f1c10e0b0553,for-sale,apartment,2745000.0,1.0,1.0,,,43.86
eeec0cb474bcf9fd65d462eb4fdad966,for-sale,house,9900000.0,3.0,2.5,,,169.3
871b36fca10007324347b764e6a90a0b,for-sale,house,8000000.0,3.0,2.0,,,200.0
dc94bf5dd1a074e2b23f980ee137abac,for-sale,apartment,8200000.0,2.0,2.0,,1.0,170.0
3281cec35635ef91302f79ffd5ed97c1,for-sale,apartment,5886000.0,1.0,1.0,,,53.0
34e94ecaf0c7385531b2d1b2fc19bdeb,for-rent,apartment,33000.0,2.0,2.0,,,110.0
34f3b50542caad671f34e747c2422876,for-sale,apartment,4200000.0,1.0,1.0,,,56.0
353730bea9e04d0edc778444cb479145,for-sale,apartment,7500000.0,2.0,2.0,,,92.0
3558e1b96e77c6f906c3d0dd45162af7,for-sale,apartment,8230000.0,3.0,2.0,,1.0,114.0
681f8aa7e464835f865790d7fef83aba,for-sale,apartment,5330000.0,1.0,1.0,,1.0,70.75
6881edadb0a4d3faf881df94c90d3e64,for-sale,apartment,9000000.0,2.0,2.5,,1.0,178.0
663f931c09f89f213862d68500a61f4b,for-sale,apartment,5570000.0,1.0,1.0,,,65.0
667dfdd93509ce64db083e32ba16b357,for-sale,apartment,6800000.0,2.0,2.0,,,93.0
1eaba6115fb4a41c099f710867a2e673,for-sale,apartment,7200000.0,2.0,2.0,,1.0,167.0
65fca2ea07e1fdc7f062d30a3d06c6ac,for-sale,apartment,9000000.0,2.0,2.0,,1.0,125.0
67a07a52852144e13c9f1b8ac3f0e4f1,for-sale,apartment,5142783.0,1.0,1.0,1.0,1.0,50.0
67c9500f36ef1bbda5d6359007135eb4,for-rent,apartment,42000.0,2.0,2.0,,,114.0
f04e8b1614039137a04d97363c2adafd,for-sale,apartment,10593000.0,2.0,1.0,,,145.0
f31f398e9c90c0db25848ee5c1ee0878,for-sale,apartment,6956833.0,2.0,2.0,,1.0,135.0
efce846a23c741e0800bd593f584c40f,for-sale,apartment,7034850.0,2.0,2.0,,1.0,141.0
eeba186dc7608a8efa701d847231847b,for-sale,apartment,5111220.23,1.0,1.0,1.0,1.0,50.0
f13c426a55324b65bb8f3d320f786acc,for-sale,apartment,5020995.0,2.0,2.0,,1.0,81.19
ef71f717b0450bc64c53bde2b56eab49,for-sale,apartment,7280000.0,3.0,2.0,,,140.0
d791d3a4f4edf6f972ed803a5fa6c385,for-rent,apartment,50000.0,2.0,2.0,,,115.0
d699f854079a4a50c53c186a77acb936,for-sale,apartment,3598900.0,1.0,1.0,,,55.0
ba27488c7c70de6868d44a60fb29100b,for-sale,apartment,6090000.0,2.0,2.0,,1.0,77.0
ba311c3bbe8d0ad4c9490ed3ca2cb86c,for-sale,apartment,4950000.0,2.0,1.0,,,75.0
ba9908d7a47a6474fc7af803640f0c70,for-sale,apartment,5411931.0,2.0,1.0,,,67.95
baf9d1ee6187b754856a9e0acb8f3727,for-sale,apartment,11050000.0,3.0,3.0,,1.0,150.0
60eb60b660e04f1a240ba73b043aab46,for-sale,apartment,6500000.0,2.0,2.0,,1.0,93.0
070a6b8dc0978e90cc8cbeb29fe4e008,for-rent,apartment,60998.33484162896,2.0,2.0,,1.0,184.0
80d2ebf09eaef8064281c198ca18ea2b,for-rent,house,280000.0,0.0,0.0,,1.0,945.0
ba21192259aece83623f86a4535f06ce,for-sale,apartment,14000000.0,3.0,2.0,,1.0,256.0
0065ce96e97b1dd2a2d8b7b44dc4381e,for-sale,apartment,14500000.0,3.0,2.5,,1.0,214.0
006b7867251548ba6795d26ec2829d48,for-sale,apartment,4202000.0,1.0,1.0,,,50.5
00816907d398c067bae557fe02ad9021,for-sale,apartment,11400000.0,3.0,2.5,,1.0,145.0
5f18fa114c8f89ecb199aab8aedbfae5,for-sale,apartment,11700000.0,3.0,2.0,,,192.0
5f417ac582e362a40cf5262a0e8b2e94,for-sale,apartment,14857500.0,3.0,3.0,,1.0,230.0
b45c67a409d7fb8a71ebb8de5b277138,for-sale,apartment,5200000.0,2.0,2.0,,1.0,64.0
b63adca61e7deb2b8e20f52bf344c092,for-sale,apartment,4500000.0,3.0,2.0,,,93.0
b66a7d1b7c3426aba266d884d75ff5ee,for-sale,apartment,7950000.0,2.0,2.0,,1.0,113.0
50ee9c29a63ff6fe7989ded6ba83dae9,for-sale,apartment,3020000.0,,1.0,1.0,1.0,38.0
5172b84c89e3a67b995f1bb016368b72,for-sale,apartment,4000000.0,1.0,2.0,,,54.0
686e14b05f93bb34e071eb95767bbdf2,for-sale,apartment,4829620.0,2.0,2.0,,1.0,74.0
67467adc2e6d65092e6db291654bf635,for-rent,apartment,27500.0,1.0,1.0,,,42.0
67615e56d75ff88070d7e800f347b3cb,for-rent,apartment,55000.0,3.0,2.0,,1.0,188.0
c0c32e874cb10eb3ad5bbad4c8e2e232,for-sale,apartment,4829620.0,2.0,2.0,,1.0,76.0
f09ec635a404d3a0dc7d62eff5684626,for-sale,apartment,6855619.0,2.0,2.0,,1.0,114.0
df58e8e5af4aa0311affac8ed97fd6c9,for-sale,apartment,6990000.0,2.0,2.0,,,127.0
eb60523ed8563d57a0ce317b9c354551,for-sale,apartment,9900000.0,2.0,2.0,,1.0,106.07
f2f0cc12112b63d5b9c026f32fae15dc,for-sale,apartment,4774000.0,1.0,1.0,,1.0,63.39
faa1fb1fed86a0e8fcbe6211a47aa447,for-sale,apartment,8240000.0,2.0,2.0,,1.0,165.85
c55ac3fddf594f5ffea0d50f7a6ab462,for-sale,apartment,4400000.0,2.0,2.0,,1.0,61.0
cb8fc8fbb3685f4f4b078c6426aa7f51,for-sale,apartment,7000000.0,2.0,2.0,1.0,1.0,90.0
894f7f3b23cfece7fe2b7bb425f93a7a,for-sale,apartment,12200000.0,2.0,3.0,,1.0,168.3
8aa89f3dd42382fa05cdd0d05762041f,for-sale,apartment,13920000.0,3.0,2.5,,,160.0
99042a495af06f062902ade0eacd4064,for-sale,apartment,9320000.0,3.0,2.0,,1.0,190.51
a772fb7fe0bff033c2068223a009911f,for-sale,house,17000000.0,4.0,2.0,,,195.0
0a12c5d48f2131b94028eceb92b4a3f9,for-rent,apartment,36700.0,1.0,1.0,,,53.0
0f78f49883942aab73394560aa21dea7,for-sale,apartment,6570000.0,2.0,,1.0,1.0,104.0
0f42ed75acd97899a04de9da0db714d5,for-sale,apartment,7731950.0,2.0,2.0,,,150.0
43db510c638578fc80239a41e82233e4,for-sale,apartment,3724000.0,1.0,1.0,,,38.0
431818115e0937b1f0dda5ea408e619b,for-rent,apartment,57000.0,3.0,3.0,,1.0,180.0
4469bd1437e57a87906894b9ec4204f2,for-sale,apartment,4645000.0,2.0,2.0,,,71.0
8a0c85e6c98ad7846646aeebf24603c1,for-sale,apartment,11950000.0,3.0,3.0,,1.0,184.0
8a33f751d4339958ba40521aaeb5f712,for-rent,apartment,55000.0,3.0,2.0,,,188.0
8a5d2e18e66b23fd5b8362d59af7e8dd,for-sale,apartment,7200000.0,2.0,3.0,,,146.0
8a96a763c7987e2ea3845407fdbffaab,for-rent,apartment,30000.0,2.0,2.0,,1.0,85.0
1f6134093c3f807baa1de67e5242e044,for-sale,house,17500000.0,7.0,2.0,,,400.0
e53d8f85415940009080e9435b5e968a,for-sale,apartment,6285000.0,2.0,,1.0,1.0,109.0
abba32b182755f9c0966d1d24a7546dd,for-rent,apartment,34500.0,2.0,1.0,,1.0,100.0
92b87fb5498a52a16850d11f07df9832,for-rent,apartment,20000.0,1.0,1.0,,,90.0
183420629a2685eaecccb4716c273835,for-rent,apartment,34500.0,2.0,1.0,,1.0,100.0
557950bb6626baf93f22e4fd10986fe3,for-rent,apartment,49410.0,2.0,2.0,,,81.0
38066cfa277d721337b736c774c4c0e5,for-sale,apartment,2915930.0,,1.0,1.0,1.0,47.0
384315a9f97e372f70f18c0b035fb5d3,for-sale,apartment,3550000.0,1.0,1.0,,1.0,48.0
36bdf3aeaf87e45525b38d766d6f2820,for-sale,apartment,11850000.0,2.0,2.5,,,150.0
36cb451879c903ca769cc1d7344990d4,for-sale,apartment,7935280.0,2.0,2.0,,1.0,96.62
36cddb277a817ada0240f3984e84949e,for-sale,apartment,6690979.0,2.0,2.0,,1.0,81.0
3685628fc9245b225683fc5a5fa1be7b,for-sale,apartment,3818210.0,1.0,1.0,1.0,1.0,39.0
5ad4ae310780fc55e6b3f0badc54cd22,for-sale,apartment,2947986.0,1.0,1.0,,1.0,50.0
5cc11c07e5fe5fbeef0684d192a63c1c,for-sale,apartment,6800000.0,2.0,2.0,,1.0,90.0
5c22043842b7f8ce4e115aa6f28eb759,for-sale,apartment,6280000.0,2.0,2.0,,1.0,108.0
5c4610c950c6f8d2f5bcb5ee1f207a35,for-rent,apartment,45000.0,2.0,1.5,,1.0,90.0
0814abfb7f8193227873aceeb6b9f5f9,for-sale,apartment,6500000.0,3.0,2.0,,,140.0
bfedcf8d13498a73e0af8db0a23045ab,for-sale,apartment,13000000.0,2.0,2.5,,1.0,276.0
bff28cb162e55882f0ef5020afa133e3,for-sale,apartment,4048000.0,2.0,1.0,,1.0,59.0
c079c5d7ca4adf1555fd70b9d821e750,for-sale,apartment,13930000.0,2.0,2.5,,,158.0
c092ddac17695b935173b8a9ebea4e0e,for-sale,apartment,3311853.0,1.0,1.0,,1.0,32.0
77bed7135c9c5ffefa79505985bec385,for-sale,apartment,4950000.0,3.0,2.0,,,110.0
