property_id,event,time2event,property_type,surface_total,num_bathrooms,num_bedrooms,marketplace_hash,seller_hash,num_parking_lots,first_price,last_price,longitude,latitude,views,num_marketplaces_property_at,first_observed_date,last_observed_date,has_balcony,has_elevator,has_garden,has_gym,has_luxury_features,has_pool,has_studio,has_surveillance,has_terrace,has_visitors_parking,has_washing_area
33912e35-f013-453d-9e2e-3e89128426a5,1,24,apartment,56,1,2,6.47434E+18,-8.1032E+18,1,2956000,2956000,-99.096649,19.427965,52,1,2023-05-10 04:16:53,2023-06-04 04:15:34,0,1,1,1,0,0,0,1,1,0,0
91900de7-a8c0-4cd1-aed0-235665cf9a61,1,28,house,273,4,4,6.47434E+18,3.77027E+17,,8900000,8900000,-99.11468,19.30197,95,3,2023-06-19 18:52:27,2023-07-17 18:52:29,0,0,1,0,0,0,0,1,1,0,0
f8dac890-512e-4e7d-b5f5-ea70f8b63585,1,83,apartment,78,2,2,8.26101E+18,5.15732E+18,2,5045000,5000000,-99.1439382,19.3602549,94,3,2023-06-27 01:18:46,2023-09-18 16:13:40,0,1,1,1,0,1,0,1,0,0,1
46058187-d10c-4592-b964-d79c08bd2443,1,30,apartment,117,2,1,1.65707E+18,-7.75132E+18,1,7750000,7500000,-99.162147,19.4168668,74,3,2023-08-18 18:57:23,2023-09-18 16:18:32,1,1,0,0,0,0,0,1,0,0,1
4829e4c8-9cb8-4317-88f6-89082ec531bc,1,45,apartment,145,2,3,-2.90037E+18,-7.94698E+18,2,9000000,9000000,-99.244198,19.3746514,49,4,2023-04-22 04:00:52,2023-06-06 04:01:11,0,1,0,1,0,0,0,1,0,0,0
f1aa7226-6744-4c21-995d-a9568a19383c,1,20,house,238,2,3,6.47434E+18,7.19393E+18,9,7300000,7300000,-99.12061,19.27484,59,6,2023-06-19 20:24:06,2023-07-10 19:56:35,0,0,1,0,0,0,0,0,0,0,0
7abfb863-7a0b-4dc5-afb4-6e7175a62f41,0,110,apartment,72,2,1,-1.05558E+18,3.77027E+17,1,3990000,3990000,-99.1921274,19.387717,1,1,2023-06-27 18:43:35,2023-10-16 16:01:43,1,1,1,1,0,1,0,1,1,0,0
473c4053-fa32-4dfc-a861-91874fc04cf7,0,52,house,558,3,4,1.65707E+18,-7.75132E+18,3,15000000,15000000,-99.2155818,19.3275533,66,1,2023-08-25 04:19:46,2023-10-09 17:19:00,1,0,0,0,0,0,0,0,1,0,1
cb66c117-d008-4ffb-a940-2d88fa6a20b9,1,78,apartment,78,2,2,6.47434E+18,3.77027E+17,1,3250000,3250000,-99.18542,19.38912,72,2,2023-03-05 13:08:04,2023-05-23 04:35:29,0,0,0,0,0,0,0,0,0,0,1
388a6bbc-b3ac-4e78-acd8-27d68e03e482,1,18,house,350,3,4,8.26101E+18,-1.24289E+18,4,6500000,6500000,-99.1170922,19.2585537,39,2,2023-08-30 18:06:54,2023-09-18 17:42:00,0,0,1,0,0,0,0,0,0,0,0
654c73e9-33a9-4611-8c5b-efcfd70713b1,0,107,apartment,60,1,1,1.65707E+18,-3.94434E+18,1,3409361,3409361,-99.1517774,19.3894173,79,9,2023-06-30 16:05:42,2023-10-09 16:09:48,0,1,0,0,0,0,0,1,1,0,0
99350f48-32f8-4ebe-8a27-82e3f6f925b9,1,123,apartment,170,1.5,2,-1.05558E+18,3.77027E+17,1,8000000,8000000,-99.2099821,19.4376344,44,1,2023-05-31 21:08:12,2023-10-02 16:22:31,0,1,0,0,0,0,0,1,0,0,0
7ccbc1b8-cef8-44b4-b8db-cf1ebc368f1a,1,134,house,374,4,4,1.65707E+18,-7.94698E+18,4,10490000,10490000,-99.2189838,19.3392293,0,1,2023-04-09 14:33:04,2023-08-22 05:14:01,0,0,0,0,0,0,1,1,1,0,0
0750bc6c-980b-4833-a94f-02419e137ecd,1,56,apartment,270,2,1,1.65707E+18,-4.587E+18,2,13500000,13500000,-99.2439166,19.3909815,43,3,2023-06-27 04:21:12,2023-08-22 04:22:24,0,0,1,0,0,0,0,1,1,0,0
f419ad98-eea6-4dcd-aeb0-a4eb1be4a39d,0,55,house,437,4,4,1.65707E+18,-9.08169E+18,4,22000000,21900000,-99.2106288,19.3097362,25,3,2023-08-22 07:34:47,2023-10-09 17:05:00,0,0,1,0,0,0,0,1,1,0,0
ef2e74b3-8b07-480b-add8-b0b7183444d2,1,27,apartment,148,2.5,3,-2.90037E+18,-7.94698E+18,3,7950000,7950000,-99.25984382,19.37747017,43,1,2023-04-26 04:02:16,2023-05-23 04:03:02,0,1,0,1,0,1,0,1,0,0,0
f9d2c93e-0e1c-4503-9986-0281c9ebf1b4,0,32,house,585,3.5,4,-1.05558E+18,-5.67597E+18,6,7580000,7580000,-99.1592043,19.3167795,24,1,2023-09-14 10:44:33,2023-10-16 17:07:28,0,0,1,1,0,0,1,1,0,0,0
cc1d3351-3e95-4bf0-9e5f-318608146e6a,1,30,apartment,92,2,3,8.26101E+18,-2.44545E+18,2,4700000,4700000,-99.1899456,19.3654027,59,1,2023-06-10 19:08:31,2023-07-10 19:09:19,0,0,0,0,0,0,0,0,0,0,0
11324280-d7c3-4e9f-b9b7-d0cc2c030aa5,1,36,apartment,67,2,2,8.26101E+18,4.66361E+18,1,2777000,2777000,-99.148361,19.3621073,94,1,2023-06-25 01:13:59,2023-07-31 18:41:25,0,1,0,0,0,0,0,1,0,0,1
ed07b6a1-9157-46b3-9291-a8807c125464,1,73,house,180,1,3,8.26101E+18,-8.53042E+17,5,6600000,6600000,-99.14177,19.33642,46,2,2023-06-23 01:05:36,2023-09-04 19:30:05,0,0,0,0,0,0,0,0,0,0,1
b9116311-0093-43c1-983b-e72252f0936f,0,105,apartment,60,1,1,,3.77027E+17,1,3135000,3135000,-99.19136862,19.36135626,1,2,2023-07-02 18:01:28,2023-10-09 17:54:08,1,1,0,0,0,0,0,1,1,0,0
3ca7fa03-e8ec-4382-81dd-a38b70d7ac96,1,25,apartment,140,2,3,8.26101E+18,3.77027E+17,4,10750000,10750000,-99.18645311,19.3955207,26,2,2023-07-27 03:51:02,2023-08-21 20:29:06,0,1,1,1,0,0,0,1,0,0,0
db50a85e-1a19-40d9-afcd-c5e08c121a31,1,103,apartment,112,3,3,8.26101E+18,4.49309E+18,1,5702797,5702797,-99.1492196,19.3678552,81,3,2023-04-26 03:30:15,2023-08-07 19:16:17,1,1,0,0,0,0,0,1,1,0,1
2f481bb7-2bcd-40b3-90ab-3143a0ccce0b,1,39,apartment,82,2,2,-2.90037E+18,-7.94698E+18,2,2300000,2300000,-99.2924224,19.3578616,24,3,2023-04-13 23:33:20,2023-05-23 04:02:52,0,0,0,0,0,0,0,0,0,0,0
5887ee08-c6a0-42ec-86f0-5656630258af,0,16,house,298,2,3,1.65707E+18,2.64359E+18,3,8700000,8700000,-99.2381353,19.3185206,28,2,2023-09-30 02:44:43,2023-10-09 17:19:00,0,0,1,0,0,0,0,0,1,0,1
bfa195cb-786d-4608-b9e9-10f32190e874,0,156,house,314,3,3,-1.05558E+18,4.87268E+18,3,21259533.84,21000000,-99.2344262,19.4107011,44,3,2023-05-13 13:39:14,2023-10-16 17:10:06,0,0,1,0,0,0,1,0,1,0,0
b342dae9-205c-407d-9e9f-7d8b16d425f0,0,88,house,791,3,4,6.47434E+18,6.3267E+18,,24500000,24500000,-99.23611339,19.3119738,33,2,2023-07-19 18:39:06,2023-10-09 18:31:21,1,0,1,0,0,0,0,1,1,0,0
6e2d3118-e166-4887-98af-316defcf49ca,0,93,apartment,67,1,2,6.47434E+18,3.77027E+17,1,3400000,3400000,-99.1906401,19.3784868,68,1,2023-07-14 18:05:50,2023-10-09 18:03:38,0,0,0,0,0,0,0,1,0,0,1
de3bca98-4b77-4139-b4ca-f08ed4d6d02e,1,30,house,197.71,4,3,,3.77027E+17,2,10900000,10425000,-99.1590316,19.3846891,67,1,2023-09-01 21:24:45,2023-10-02 17:06:24,0,0,0,0,0,0,0,0,1,0,1
aebf7f7f-552b-4ee4-b813-aac4c36c4367,1,29,house,300,3.5,3,6.47434E+18,6.27366E+18,2.2,11000000,11000000,-99.25144,19.33807,45,2,2023-04-26 04:03:05,2023-05-26 04:02:52,0,0,0,0,0,0,0,1,0,0,0
691048c5-a4aa-4892-a387-a00ff1377d73,1,118,apartment,79,2,2,-1.05558E+18,4.37581E+18,1,3365000,3365000,-99.195097,19.3872032,1,1,2023-04-18 06:45:29,2023-08-15 04:01:58,0,1,0,0,0,0,0,0,0,0,0
30cdd329-f4fd-4dfc-87ea-eaf131e4eec8,0,103,apartment,66,1,2,6.47434E+18,3.77027E+17,1,1975000,1975000,-99.212171,19.3700875,47,2,2023-07-04 18:01:18,2023-10-09 17:54:43,0,0,1,0,0,0,0,1,0,0,0
97cfb821-8edb-4b96-9ba7-ecd9ab65209a,0,79,apartment,87,2,2,1.65707E+18,2.37151E+18,1,4200000,4200000,-99.1630032,19.3607031,36,2,2023-07-29 04:27:21,2023-10-09 16:11:16,0,1,0,0,0,0,0,1,1,0,1
e2be0240-c80e-4b40-815d-69a5004e9347,1,56,apartment,79,2,2,1.65707E+18,3.77027E+17,2,4160000,4160000,-99.1400432,19.3253006,45,9,2023-06-27 04:12:50,2023-08-22 04:13:29,1,1,1,1,0,1,0,1,1,0,1
9292ea52-3864-499d-b260-9e9afa0b9daa,0,137,house,302,4.5,5,-1.05558E+18,3.77027E+17,2,10500000,10500000,-99.1584648,19.3559884,80,1,2023-05-31 22:36:29,2023-10-16 17:07:28,0,0,0,0,0,0,0,0,0,0,1
521d609a-3c3b-46a1-a363-534de0d7b7c8,0,146,apartment,99,2,2,-1.05558E+18,2.41727E+18,2,3650000,3650000,-99.28796411,19.35680161,57,1,2023-05-22 20:20:45,2023-10-16 16:12:46,0,1,0,1,0,0,0,1,1,0,0
76a74413-ba9f-407a-9634-cba0735b04d2,0,96,house,655,3,3,1.65707E+18,-6.07982E+18,4,31600000,31600000,-99.202445,19.3093364,25,4,2023-07-11 20:09:47,2023-10-09 17:05:05,0,0,1,0,0,0,0,0,1,0,0
77b0e721-1921-4c02-9172-21769bcf93a7,1,48,house,136,1,3,1.65707E+18,-7.94698E+18,0,2300000,2300000,-99.0824725,19.4441847,33,2,2023-07-05 04:10:59,2023-08-22 05:27:22,1,0,0,0,0,0,0,0,0,0,1
860fee71-5ace-4152-a5af-7dff542f948c,0,39,house,548,2.5,3,-1.05558E+18,8.6208E+18,6,23000000,23000000,-99.18658733,19.34402668,58,1,2023-09-07 13:02:26,2023-10-16 17:05:49,0,0,0,0,0,0,1,0,0,0,1
bb405201-a8a3-45a7-81a7-53951e61e57e,1,16,apartment,52,1,2,8.26101E+18,6.68779E+18,1,2348100,2348100,-99.13401,19.47065,56,16,2023-06-03 02:43:43,2023-06-19 19:35:23,1,0,0,0,0,0,0,1,1,0,0
8a18c1c8-a0f3-4106-b4a8-3779c43640c8,1,45,apartment,284,3,3,8.26101E+18,8.16823E+18,3,13950000,13950000,-99.276739,19.3621451,46,2,2023-07-01 04:20:48,2023-08-15 06:03:23,0,1,1,1,0,1,0,1,1,0,1
d34c0101-b6ca-4f6c-98c4-ca34de03afaf,0,39,house,160,2,3,8.26101E+18,-5.91409E+18,2,3500000,3500000,-99.2114234,19.2790911,55,2,2023-09-07 01:09:57,2023-10-09 17:36:17,0,0,0,0,0,0,0,1,1,0,0
f0c254d0-bd7e-45bb-a502-408ea17b04ac,1,146,apartment,110,2,2,1.65707E+18,-6.07982E+18,2,10258330,10258330,-99.1873166,19.3567194,46,8,2023-05-01 17:06:08,2023-09-25 16:03:04,1,1,0,0,0,0,0,1,1,0,0
0e8730fb-e8b1-407f-836d-31e269abdf9b,0,36,apartment,68,2,2,8.26101E+18,3.77027E+17,1,3600000,3600000,-99.163327,19.3959804,53,1,2023-09-10 01:07:48,2023-10-09 16:09:39,0,1,0,0,0,0,0,1,1,0,1
e74ff670-ee29-44b2-8c65-c4e558503062,1,33,apartment,180,3,2,8.26101E+18,7.59898E+18,2,6900000,6900000,-99.1492092,19.3924741,63,5,2023-07-19 01:05:31,2023-08-21 19:11:39,1,0,0,0,0,0,0,1,1,0,1
58194903-4d0c-4f7e-9736-2e0bb3b4115c,1,31,house,170,2.5,3,-2.90037E+18,-7.94698E+18,2,10400000,10400000,-99.1494413,19.3557382,30,1,2023-08-12 04:11:07,2023-09-13 04:10:35,0,0,0,0,0,0,0,1,0,0,0
511c6392-92ff-460a-8b0c-f86a4a2ccd4d,1,75,apartment,233.77,2,1,1.65707E+18,3.77027E+17,2,14000000,14000000,-99.217779,19.4286768,44,3,2023-06-08 17:00:56,2023-08-23 04:09:45,0,1,1,0,0,0,0,1,0,1,1
72807821-6902-4127-9953-ca2fce963d10,0,137,house,130.82,3.5,3,-1.05558E+18,-4.49169E+18,2,3690000,3690000,-99.269518,19.32574,55,4,2023-05-31 22:35:03,2023-10-16 17:05:35,0,0,0,0,0,0,0,0,1,0,0
8b2b34e0-cee2-4247-845c-7c9636e3b907,1,21,house,129,3,5,1.65707E+18,3.77027E+17,3,3400000,3400000,-99.0861393,19.4785218,44,1,2023-06-26 06:52:12,2023-07-18 05:06:12,0,0,0,0,0,0,0,0,0,0,0
5d40dc75-3e34-401c-aa4b-bf8b1d80f182,0,107,house,384,3,3,8.26101E+18,-6.08769E+17,2,17500000,17500000,-99.2720056,19.376086,43,1,2023-07-01 01:52:20,2023-10-09 17:30:16,0,0,1,0,0,0,0,1,1,0,0
d60af78e-8c78-4c36-ba08-2f183813a63c,0,129,apartment,48,1,1,8.26101E+18,3.77027E+17,2.2,2200000,2200000,-99.1649891,19.405299,54,2,2023-06-09 02:03:36,2023-10-09 16:18:02,0,0,0,0,0,0,0,0,0,0,0
491bcd6d-ccb6-416e-ac90-23ce66935c63,0,89,apartment,85.72,1,3,-1.05558E+18,6.77209E+18,1,2998000,2998000,-99.1484667,19.3866624,79,1,2023-07-19 15:15:15,2023-10-16 16:07:30,0,1,1,0,0,0,0,1,0,0,1
94b37d54-aeeb-4323-8e94-f9728f77908d,0,125,apartment,65,2,2,8.26101E+18,3.77027E+17,1,3495808,3495808,-99.1889318,19.3944895,27,2,2023-06-12 22:29:18,2023-10-09 16:08:32,0,1,1,1,0,0,0,1,1,0,1
8752efcc-26b2-4dfe-92a5-03e2b2983099,1,26,apartment,32,1,1,8.26101E+18,1.75875E+18,2.2,1850000,1850000,-99.1477989,19.3516405,59,2,2023-05-04 07:50:38,2023-05-30 19:16:26,0,0,0,1,0,1,0,1,1,0,0
10f8b100-300a-4c8d-a559-0044fe363da3,0,13,house,189,2,4,6.47434E+18,3.77027E+17,1,14500000,14500000,-99.177962,19.4114826,74,2,2023-10-03 01:05:22,2023-10-09 18:26:04,0,0,0,0,0,0,0,0,0,0,0
b4942104-613e-4806-9f7c-269444861062,0,62,apartment,90,2,2,-1.05558E+18,3.77027E+17,2,4200000,4200000,-99.27786827,19.3643932,43,5,2023-08-15 12:26:24,2023-10-16 16:12:36,1,1,1,1,0,1,0,1,0,0,0
408fff21-1016-493f-a9cb-286a082a017f,0,13,apartment,100,2,2,6.47434E+18,5.78571E+18,1,7300000,7300000,-99.15826702,19.41436217,74,2,2023-10-03 01:02:11,2023-10-09 18:22:36,1,0,0,0,0,0,0,1,0,0,1
f15d8f52-8f04-4685-a99b-a41a493e7589,1,78,apartment,148,2,3,6.47434E+18,6.59223E+18,2,6700000,6700000,-99.25686,19.39984,44,2,2023-03-05 06:46:49,2023-05-23 04:19:05,1,0,0,1,0,0,0,1,1,0,0
aa1e4cb1-75f5-4a1c-933c-b6be53f3f12e,0,45,apartment,155,3,2,1.65707E+18,-2.04214E+18,2,12781494,12781494,-99.2792946,19.3509322,36,3,2023-09-01 01:50:43,2023-10-09 16:12:52,0,1,1,1,0,1,0,0,1,0,1
209499ab-a53c-40f4-abe1-4cdb284836e4,1,18,apartment,114,3,3,1.65707E+18,4.87268E+18,2,5926349,5926349,-99.1839762,19.3375439,62,4,2023-08-03 07:33:12,2023-08-22 04:13:47,0,1,1,1,0,0,0,1,0,0,0
8ebc73e3-6b89-40df-8603-e94115643bd0,1,44,house,910,4,3,8.26101E+18,-8.87652E+18,2,30000000,30000000,-99.27302,19.375319,43,6,2023-06-03 01:35:22,2023-07-17 22:49:48,0,0,1,0,0,0,0,0,0,0,0
2a14fff6-981d-4f20-8cfa-27ca069d7f02,1,101,apartment,86,2,2,8.26101E+18,3.77027E+17,1,3600000,3600000,-99.1557504,19.353362,80,1,2023-04-14 01:23:36,2023-07-24 19:00:05,0,0,0,0,0,0,0,0,0,0,1
ad83c7e6-e571-4ac8-a6ea-f44cfda1366f,1,13,apartment,100,2,2,8.26101E+18,3.77027E+17,2,5800000,5800000,-99.2026904,19.3473297,58,6,2023-08-08 01:13:20,2023-08-21 18:18:00,1,0,1,1,0,1,0,1,0,0,1
83f6fbe0-898a-495b-9610-02030ab402e0,0,114,house,250,3,4,8.26101E+18,3.77027E+17,2,10990000,11990000,-99.1380327,19.3989983,82,1,2023-06-24 01:06:18,2023-10-09 17:28:01,0,1,0,0,0,0,1,0,1,0,1
13683f2b-94f7-4d92-8d83-548d0833bab5,0,101,apartment,120,2,2,8.26101E+18,-1.7122E+18,2,7500000,7500000,-99.17072,19.3828443,73,14,2023-07-07 05:42:34,2023-10-09 16:09:21,0,0,0,0,0,0,0,1,0,0,0
c08ec2dc-956b-488e-b6d1-f4f71a7988d9,0,118,apartment,180,3,,6.47434E+18,-3.47741E+18,2,16950000,16950000,-99.205608,19.43506825,43,4,2023-06-19 19:56:44,2023-10-09 18:33:02,1,0,0,1,0,1,0,1,1,0,0
ed7de4f9-e9d0-4fd5-a215-6c26416e40cc,1,13,apartment,66,2,2,6.47434E+18,7.66011E+18,1,3600001,3600001,-99.1375979,19.402946,82,5,2023-08-29 23:55:34,2023-09-12 04:13:22,1,1,0,1,0,0,0,1,1,0,0
21735ba1-e3f5-455c-a4e7-ddae1edb8e8d,1,15,apartment,115,2,2,8.26101E+18,-3.88717E+18,2,6400000,6400000,-99.18367,19.44002,59,8,2023-06-04 01:28:59,2023-06-19 20:04:21,0,0,1,0,0,0,0,0,0,0,1
29b0b016-dd76-4b43-a5b6-fd30519cfb7f,1,56,apartment,114,2,3,6.47434E+18,7.94635E+18,2,5162277,5162277,-99.17861,19.403779,61,2,2023-04-04 00:34:32,2023-05-30 04:12:29,0,1,0,0,0,0,0,1,1,0,1
4f7857b3-944b-465e-9432-be612f1d0444,1,127,apartment,85,2,2,8.26101E+18,4.66361E+18,2,3495000,3320000,-99.2369972,19.3404804,0,2,2023-04-15 23:42:03,2023-08-21 18:25:20,1,1,0,0,0,0,0,1,0,0,1
181c29d3-c797-4b6b-8076-c45d2df92f12,0,63,apartment,134,2,2,-1.05558E+18,-8.64801E+18,1,13000000,13000000,-99.1802147,19.4089477,79,1,2023-08-14 10:46:33,2023-10-16 16:18:40,1,1,1,1,0,1,0,1,1,0,0
bebf3379-697f-4228-a862-427a6509fad8,1,18,house,250,5,5,8.26101E+18,8.16823E+18,3,11000000,11000000,-99.161248,19.3819878,73,3,2023-08-03 19:35:54,2023-08-22 00:28:36,0,0,0,0,0,0,1,0,1,0,1
f5ce794b-c32b-4a5d-9830-0ea955c89fce,1,84,apartment,105,2,2,6.47434E+18,-4.48768E+18,1.8,5835000,5835000,-99.186445,19.376452,35,1,2023-03-06 06:04:21,2023-05-30 04:12:29,1,0,0,0,0,0,0,0,1,0,0
886aca8f-48f0-4458-8214-8189d080e1fb,1,29,apartment,70,1,2,8.26101E+18,3.77027E+17,1,3000000,3000000,-99.16783333,19.28092698,61,3,2023-04-12 22:15:00,2023-05-12 19:36:17,0,0,1,0,0,0,0,1,0,0,0
c7d644f2-d9ee-45b2-8df6-25f43f1bcac4,1,83,apartment,78,1,1,1.65707E+18,1.71264E+18,1,4150000,4150000,-99.2652242,19.3709729,19,3,2023-05-31 05:30:54,2023-08-23 04:01:13,1,1,0,1,0,1,0,1,1,0,1
c3c05590-2bad-45dc-aa43-72f91114b295,1,19,apartment,52,1,2,-1.05558E+18,3.77027E+17,1,1625000,1625000,-99.1425423,19.4445231,60,1,2023-06-14 13:52:25,2023-07-04 04:15:56,0,0,0,0,0,0,0,1,0,0,1
4060c4fb-bdc6-41b0-aad9-26486397e795,1,17,apartment,61,1,2,1.65707E+18,-8.81765E+17,0,1938050,1938050,-99.2025376,19.3663448,57,2,2023-07-29 04:01:09,2023-08-15 04:08:08,0,0,0,0,0,0,0,0,0,0,0
f9fd1661-c788-4cf8-9418-51f631fb53e5,1,77,apartment,52,1,2,6.47434E+18,3.77027E+17,1.8,2250000,2250000,-99.15969,19.40647,54,2,2023-06-19 19:12:41,2023-09-04 20:19:19,0,0,0,0,0,0,0,0,0,0,1
59eebae0-6c1c-4a16-9f52-2a50b73367ea,1,47,apartment,108,2,3,1.65707E+18,-3.83497E+18,2,6500000,6500000,-99.1663731,19.362511,52,3,2023-07-06 17:14:47,2023-08-23 04:04:51,0,0,1,1,0,1,0,0,0,0,1
4ce29d62-531c-44ea-9699-ab7fb8beffce,0,137,house,375,3.5,3,-1.05558E+18,-1.70754E+18,4,17300000,17300000,-99.2501471,19.34290107,64,1,2023-05-31 22:35:13,2023-10-16 17:05:45,0,0,1,0,0,0,0,1,1,0,1
3391a447-2d7c-481c-9e55-d64c7fb3f2d4,1,39,apartment,28,1,1,-1.05558E+18,-1.7122E+18,2,1449800,1449800,-99.1349959,19.4635329,38,3,2023-05-31 21:01:23,2023-07-10 04:02:38,0,0,0,0,0,0,0,1,1,0,0
8f884ea5-22d5-4f8a-ac65-279a0d9fe072,1,163,apartment,50,1,1,8.26101E+18,-3.35235E+18,1,2450000,2450000,-99.1990622,19.3822554,1,4,2023-03-11 01:24:22,2023-08-21 18:16:54,0,1,0,1,0,1,0,1,0,0,1
a1f84cf6-9e74-40b0-a324-c23c369424e6,1,56,house,343,3,6,6.47434E+18,-1.66664E+18,2,6700000,6700000,-99.0626,19.425493,36,1,2023-04-04 01:08:44,2023-05-30 04:44:11,0,0,0,0,0,0,0,0,0,0,0
b919c235-ed54-4119-a4d5-f521d88478ca,1,78,apartment,72,1,3,8.26101E+18,3.77027E+17,1.6,1800000,1750000,-99.24959328,19.35073956,53,3,2023-06-04 04:49:55,2023-08-21 18:17:59,1,0,0,1,0,0,0,1,0,0,1
278aac39-7b20-4a59-9783-eb4cd8f63d66,1,24,apartment,180,2,3,8.26101E+18,-5.62925E+18,2,10500000,10500000,-99.18392,19.436393,57,6,2023-05-19 02:55:32,2023-06-13 00:22:20,0,0,0,0,0,0,0,1,0,0,1
f6439fa4-82f5-49cd-935f-fe40e7810fd0,0,124,house,168,3,4,-1.05558E+18,6.35946E+18,,16000000,16000000,-99.1920868,19.3493799,42,6,2023-06-13 17:09:23,2023-10-16 17:05:55,0,0,1,0,0,0,0,0,0,0,0
75a5c5b0-17e1-422e-95c1-0eae6b752750,0,166,apartment,119,4,3,-1.05558E+18,-3.82151E+18,1,6670000,5050000,-99.1920072,19.337964,39,7,2023-05-02 16:01:37,2023-10-16 16:02:31,1,1,0,0,0,0,0,1,1,0,1
c74044ea-3678-4e3b-a38e-5ea82c2b3e16,1,38,apartment,120,2.5,2,-1.05558E+18,-6.13491E+18,2,4300000,4300000,-99.2240142,19.3106304,36,2,2023-07-14 16:15:27,2023-08-22 04:24:58,0,1,1,1,0,0,0,1,0,0,0
8c41dfe6-a0de-487a-b89b-f908b23ed5d8,0,107,house,460,5,4,,3.77027E+17,4,20500000,20500000,-99.1813017,19.2805259,64,2,2023-06-30 16:33:29,2023-10-09 17:27:39,1,0,1,1,0,0,1,0,0,1,0
97eaeb12-019b-4829-8fcf-58abff1d2a63,0,41,apartment,145,3,3,6.47434E+18,3.77027E+17,1,6300000,6300000,-99.1676322,19.3780886,73,2,2023-09-04 20:05:06,2023-10-09 18:07:59,1,1,0,0,0,0,0,1,0,0,1
21fa2456-5d29-4c96-b4c7-d2c159b81f87,1,73,apartment,75,2,,8.26101E+18,3.77027E+17,1,2950000,2950000,-99.14703,19.29674,27,1,2023-06-23 01:55:41,2023-09-04 18:36:12,0,0,0,0,0,0,0,0,0,0,1
3bc86290-9e59-4c36-a59b-1f7ae8643881,0,31,house,670,3,3,6.47434E+18,3.77027E+17,4,35000000,35000000,-99.2435811,19.392529,43,3,2023-09-14 16:54:34,2023-10-09 18:39:26,0,0,1,0,0,0,0,0,1,0,0
6d5ff16c-edc4-418f-8780-6877681bed0e,0,114,house,404,4,4,8.26101E+18,4.87268E+18,6,18500000,17000000,-99.2442178,19.396958,44,3,2023-06-24 01:05:57,2023-10-09 17:35:04,0,0,1,0,0,0,0,0,0,0,0
d2f7187f-7be9-4fc7-8055-cf6e738b5756,1,96,apartment,172,3,3,8.26101E+18,6.04966E+18,2,16533691,16533691,-99.2107178,19.4361699,44,2,2023-04-26 02:21:35,2023-07-31 19:55:50,0,1,0,1,0,1,0,1,1,0,0
308f7409-50ab-4187-9acc-c73dbebf7e7a,0,41,apartment,67,1,2,6.47434E+18,3.77027E+17,1,2950000,2950000,-99.1604023,19.4555142,20,3,2023-09-04 20:19:21,2023-10-09 18:21:24,0,0,0,0,0,0,0,0,0,0,0
2531305b-75f7-4361-a29b-a178feeb62a6,0,137,apartment,88.9,1,1,-1.05558E+18,-6.92021E+18,1,3425000,3425000,-99.1807489,19.3041297,62,1,2023-05-31 20:57:27,2023-10-16 16:11:27,0,0,0,0,0,0,0,0,0,0,0
cda1583d-0eea-4013-a430-c907dcaca812,0,33,apartment,95,2,3,8.26101E+18,7.43046E+18,2,4130000,4130000,-99.1580693,19.3923907,67,3,2023-09-12 16:50:54,2023-10-09 16:15:38,0,1,0,0,0,0,0,1,1,0,0
ccac955a-a9cc-4e1e-ba08-9403b3e9f6d5,0,32,apartment,130,3,3,6.47434E+18,3.77027E+17,1,5300000,5300000,-99.18651655,19.35717815,57,1,2023-09-13 16:42:54,2023-10-09 17:56:33,1,1,0,0,0,0,0,0,0,0,0
52ca2c98-39d4-4e21-ac87-5add33f18e07,1,85,apartment,60,,1,6.47434E+18,4.04524E+18,1,3433300,3433300,-99.175384,19.43539,54,1,2023-03-05 12:58:39,2023-05-30 04:33:50,1,1,1,1,0,0,0,0,1,0,0
17751949-b968-4767-a3a6-86bc9c321d22,1,66,house,255,,3,1.65707E+18,-2.35035E+17,3,11730000,11730000,-99.1659518,19.3838334,73,3,2023-06-30 15:40:55,2023-09-05 05:12:58,1,0,0,0,0,0,0,1,1,0,0
184774bb-3b56-4027-be08-33664c7a0138,0,73,apartment,106,2,2,8.26101E+18,4.91158E+18,2,5290000,5290000,-99.170301,19.3709855,73,1,2023-08-03 23:12:07,2023-10-09 16:09:23,0,1,1,0,0,0,0,1,0,0,1
775f4419-c537-4d15-8e98-a85c1f32520d,1,94,apartment,69,2,3,-8.59303E+18,-7.94698E+18,2,2000000,2000000,-99.142178,19.452605,66,1,2023-06-16 00:00:00,2023-09-18 04:01:11,0,0,0,1,0,0,0,0,0,0,0
a47c5670-3c90-4472-8db5-960ec943cbd5,1,47,house,129,3,2,8.26101E+18,3.77027E+17,2,4995000,4995000,-99.1775111,19.372098,73,2,2023-05-03 01:47:42,2023-06-19 22:18:36,1,1,0,0,0,0,0,1,0,0,1
eb785286-8178-4fa1-a1e2-7347b84c1bbf,1,82,house,90,1,3,8.26101E+18,2.84951E+17,2.6,1880000,1880000,-99.1047,19.2581,30,1,2023-06-14 01:28:43,2023-09-04 19:39:48,1,0,0,0,0,0,0,0,1,0,0
783417e7-2382-4b89-bf41-535671faa381,0,137,apartment,180,3,3,-1.05558E+18,3.77027E+17,2,10800000,10800000,-99.1722323,19.4081118,65,1,2023-05-31 21:04:15,2023-10-09 16:18:45,0,1,0,1,0,0,0,1,1,0,0
